"Pünktlichkeit (Einzelmessungen)"

"Parameter:"
"Wettbewerbsnetz: agilis-Mitte (agM), "
"Datum von: 22.02.2016"
"Datum von: 28.02.2016"

"DS100";"Messstelle";"Datum";"Zug";"Soll Ank";"Ist Ank";"Delta";"Soll Abf";"Ist Abf";"Delta";"Ist GI";"Status Ank";"Status Abf";"Von  Bhf";"Nach Bhf"
"NRPF";"Regensbg-Prüfe";"23.02.2016";"84188";"09:59:42";"09:59:44";"00:00:02";"10:00:12";"10:00:13";"00:00:01";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"24.02.2016";"84188";"";"";"";"09:10:12";"09:10:48";"00:00:36";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"24.02.2016";"84188";"09:25:36";"09:27:47";"00:02:11";"09:26:36";"09:29:07";"00:02:31";"Gl. 003";"Gl. 003";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84188";"09:31:54";"09:33:50";"00:01:56";"09:32:24";"09:34:10";"00:01:46";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NOT";"Obertraubling";"24.02.2016";"84188";"09:44:12";"09:46:44";"00:02:32";"09:44:42";"09:47:13";"00:02:31";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"24.02.2016";"84188";"09:50:48";"09:53:22";"00:02:34";"09:56:30";"09:57:16";"00:00:46";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"24.02.2016";"84188";"09:59:42";"10:00:25";"00:00:43";"10:00:12";"10:01:03";"00:00:51";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"25.02.2016";"84188";"";"";"";"09:10:12";"09:10:44";"00:00:32";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"25.02.2016";"84188";"09:25:36";"09:25:32";"-00:00:04";"09:26:36";"09:26:47";"00:00:11";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"25.02.2016";"84188";"09:31:54";"09:31:46";"-00:00:08";"09:32:24";"09:32:13";"-00:00:11";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NOT";"Obertraubling";"25.02.2016";"84188";"09:44:12";"09:46:05";"00:01:53";"09:44:42";"09:46:34";"00:01:52";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"25.02.2016";"84188";"09:50:48";"09:53:25";"00:02:37";"09:56:30";"09:57:35";"00:01:05";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"25.02.2016";"84188";"09:59:42";"10:00:43";"00:01:01";"10:00:12";"10:01:19";"00:01:07";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NPL";"Plattling";"26.02.2016";"84188";"";"";"";"09:10:12";"09:10:33";"00:00:21";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"26.02.2016";"84188";"09:25:36";"09:25:19";"-00:00:17";"09:26:36";"09:26:40";"00:00:04";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"26.02.2016";"84188";"09:31:54";"09:32:34";"00:00:40";"09:32:24";"09:32:55";"00:00:31";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NOT";"Obertraubling";"26.02.2016";"84188";"09:44:12";"09:45:41";"00:01:29";"09:44:42";"09:46:11";"00:01:29";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"26.02.2016";"84188";"09:50:48";"09:52:01";"00:01:13";"09:56:30";"09:57:23";"00:00:53";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"26.02.2016";"84188";"09:59:42";"10:00:33";"00:00:51";"10:00:12";"10:01:07";"00:00:55";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"27.02.2016";"84188";"";"";"";"09:10:12";"09:10:44";"00:00:32";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"27.02.2016";"84188";"09:25:36";"09:25:56";"00:00:20";"09:26:36";"09:27:50";"00:01:14";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"27.02.2016";"84188";"09:31:54";"09:33:13";"00:01:19";"09:32:24";"09:33:33";"00:01:09";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NOT";"Obertraubling";"27.02.2016";"84188";"09:44:12";"09:46:23";"00:02:11";"09:44:42";"09:47:07";"00:02:25";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"27.02.2016";"84188";"09:50:48";"09:53:42";"00:02:54";"09:56:30";"09:57:18";"00:00:48";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"27.02.2016";"84188";"09:59:42";"10:00:24";"00:00:42";"10:00:12";"10:01:03";"00:00:51";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"28.02.2016";"84188";"";"";"";"09:10:12";"09:10:27";"00:00:15";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"28.02.2016";"84188";"09:25:36";"09:25:08";"-00:00:28";"09:26:36";"09:27:00";"00:00:24";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"28.02.2016";"84188";"09:31:54";"09:31:49";"-00:00:05";"09:32:24";"09:32:25";"00:00:01";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NOT";"Obertraubling";"28.02.2016";"84188";"09:44:12";"09:44:32";"00:00:20";"09:44:42";"09:45:00";"00:00:18";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"28.02.2016";"84188";"09:50:48";"09:50:46";"-00:00:02";"09:56:30";"09:57:39";"00:01:09";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"28.02.2016";"84188";"09:59:42";"10:00:46";"00:01:04";"10:00:12";"10:01:14";"00:01:02";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"27.02.2016";"84188";"10:53:18";"10:54:30";"00:01:12";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"28.02.2016";"84188";"10:53:18";"10:52:46";"-00:00:32";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"26.02.2016";"84188";"10:53:18";"10:52:44";"-00:00:34";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"23.02.2016";"84188";"10:53:18";"10:51:03";"-00:02:15";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"22.02.2016";"84188";"10:53:18";"10:55:19";"00:02:01";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"25.02.2016";"84188";"10:53:18";"10:53:04";"-00:00:14";"";"";"";"Gl. 000";"Gl. 000";"Plan (bis 00:00:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"24.02.2016";"84188";"10:53:18";"10:54:33";"00:01:15";"";"";"";"Gl. 000";"Gl. 000";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NPL";"NNT";
"NNT";"Neumarkt(Oberpf)";"22.02.2016";"84189";"";"";"";"09:06:48";"09:06:34";"-00:00:14";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"22.02.2016";"84189";"09:53:24";"09:53:44";"00:00:20";"09:53:54";"09:54:20";"00:00:26";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"22.02.2016";"84189";"09:57:54";"09:58:33";"00:00:39";"10:01:12";"10:02:36";"00:01:24";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NOT";"Obertraubling";"22.02.2016";"84189";"10:07:42";"10:08:30";"00:00:48";"10:08:12";"10:09:15";"00:01:03";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"22.02.2016";"84189";"10:20:06";"10:21:40";"00:01:34";"10:20:36";"10:22:07";"00:01:31";"Gl. 012";"Gl. 012";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NST";"Straubing";"22.02.2016";"84189";"10:26:24";"10:27:26";"00:01:02";"10:27:24";"10:27:55";"00:00:31";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"23.02.2016";"84189";"";"";"";"09:06:48";"09:07:45";"00:00:57";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"23.02.2016";"84189";"09:53:24";"09:54:42";"00:01:18";"09:53:54";"09:55:20";"00:01:26";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"23.02.2016";"84189";"09:57:54";"09:59:17";"00:01:23";"10:01:12";"10:02:40";"00:01:28";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NOT";"Obertraubling";"23.02.2016";"84189";"10:07:42";"10:08:45";"00:01:03";"10:08:12";"10:11:24";"00:03:12";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"23.02.2016";"84189";"10:20:06";"10:23:56";"00:03:50";"10:20:36";"10:24:29";"00:03:53";"Gl. 012";"Gl. 012";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NST";"Straubing";"23.02.2016";"84189";"10:26:24";"10:30:08";"00:03:44";"10:27:24";"10:30:36";"00:03:12";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"24.02.2016";"84189";"";"";"";"09:06:48";"09:06:44";"-00:00:04";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"24.02.2016";"84189";"09:53:24";"09:53:48";"00:00:24";"09:53:54";"09:54:35";"00:00:41";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"24.02.2016";"84189";"09:57:54";"09:58:27";"00:00:33";"10:01:12";"10:01:50";"00:00:38";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NOT";"Obertraubling";"24.02.2016";"84189";"10:07:42";"10:07:53";"00:00:11";"10:08:12";"10:08:30";"00:00:18";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84189";"10:20:06";"10:20:47";"00:00:41";"10:20:36";"10:21:17";"00:00:41";"Gl. 012";"Gl. 012";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NST";"Straubing";"24.02.2016";"84189";"10:26:24";"10:26:22";"-00:00:02";"10:27:24";"10:27:01";"-00:00:23";"Gl. 004";"Gl. 004";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"25.02.2016";"84189";"";"";"";"09:06:48";"09:09:19";"00:02:31";"Gl. 000";"Gl. 000";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"25.02.2016";"84189";"09:53:24";"09:55:51";"00:02:27";"09:53:54";"09:56:26";"00:02:32";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"25.02.2016";"84189";"09:57:54";"10:00:21";"00:02:27";"10:01:12";"10:02:04";"00:00:52";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NOT";"Obertraubling";"25.02.2016";"84189";"10:07:42";"10:08:10";"00:00:28";"10:08:12";"10:09:07";"00:00:55";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"25.02.2016";"84189";"10:20:06";"10:20:57";"00:00:51";"10:20:36";"10:21:31";"00:00:55";"Gl. 012";"Gl. 012";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NST";"Straubing";"25.02.2016";"84189";"10:26:24";"10:26:44";"00:00:20";"10:27:24";"10:27:07";"-00:00:17";"Gl. 004";"Gl. 004";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"26.02.2016";"84189";"";"";"";"09:06:48";"09:06:10";"-00:00:38";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRPF";"Regensbg-Prüfe";"26.02.2016";"84189";"09:53:24";"09:54:18";"00:00:54";"09:53:54";"09:54:51";"00:00:57";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NRH";"Regensburg Hbf";"26.02.2016";"84189";"09:57:54";"09:58:46";"00:00:52";"10:01:12";"10:02:32";"00:01:20";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NOT";"Obertraubling";"26.02.2016";"84189";"10:07:42";"10:08:45";"00:01:03";"10:08:12";"10:09:49";"00:01:37";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NRA";"Radldorf (Nbay)";"26.02.2016";"84189";"10:20:06";"10:21:50";"00:01:44";"10:20:36";"10:22:31";"00:01:55";"Gl. 012";"Gl. 012";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NNT";"NPL";
"NST";"Straubing";"26.02.2016";"84189";"10:26:24";"10:27:40";"00:01:16";"10:27:24";"10:27:50";"00:00:26";"Gl. 004";"Gl. 004";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NPL";
"NNT";"Neumarkt(Oberpf)";"27.02.2016";"84189";"";"";"";"09:06:48";"09:06:33";"-00:00:15";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"27.02.2016";"84189";"09:53:24";"09:53:47";"00:00:23";"09:53:54";"09:54:36";"00:00:42";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NNT";"Neumarkt(Oberpf)";"28.02.2016";"84189";"";"";"";"09:06:48";"09:07:08";"00:00:20";"Gl. 000";"Gl. 000";"";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NRPF";"Regensbg-Prüfe";"28.02.2016";"84189";"09:53:24";"09:53:18";"-00:00:06";"09:53:54";"09:53:52";"-00:00:02";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NNT";"NRH";
"NPL";"Plattling";"24.02.2016";"84189";"10:44:00";"10:43:57";"-00:00:03";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NPL";"Plattling";"26.02.2016";"84189";"10:44:00";"10:43:50";"-00:00:10";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NPL";"Plattling";"25.02.2016";"84189";"10:44:00";"10:43:11";"-00:00:49";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NRH";"Regensburg Hbf";"28.02.2016";"84189";"09:57:54";"09:59:25";"00:01:31";"";"";"";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NNT";"NRH";
"NPL";"Plattling";"22.02.2016";"84189";"10:44:00";"10:43:11";"-00:00:49";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NRH";"Regensburg Hbf";"27.02.2016";"84189";"09:57:54";"09:59:05";"00:01:11";"";"";"";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"";"NNT";"NRH";
"NPL";"Plattling";"23.02.2016";"84189";"10:44:00";"10:44:14";"00:00:14";"";"";"";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"";"NNT";"NPL";
"NPL";"Plattling";"22.02.2016";"84190";"";"";"";"10:10:12";"10:17:53";"00:07:41";"Gl. 008";"Gl. 008";"";"Verspätet (ab 00:06:00)";"NPL";"NNT";
"NST";"Straubing";"22.02.2016";"84190";"10:25:36";"10:31:52";"00:06:16";"10:26:36";"10:34:00";"00:07:24";"Gl. 003";"Gl. 003";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"22.02.2016";"84190";"10:31:42";"10:38:47";"00:07:05";"10:32:12";"10:38:53";"00:06:41";"Gl. 011";"Gl. 011";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"NPL";"NNT";
"NOT";"Obertraubling";"22.02.2016";"84190";"10:44:42";"10:51:43";"00:07:01";"10:45:12";"10:52:10";"00:06:58";"Gl. 002";"Gl. 002";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"22.02.2016";"84190";"10:52:42";"10:59:01";"00:06:19";"10:56:24";"11:00:45";"00:04:21";"Gl. 005";"Gl. 005";"Verspätet (ab 00:06:00)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"22.02.2016";"84190";"10:59:42";"11:03:54";"00:04:12";"11:00:12";"11:04:29";"00:04:17";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NPL";"Plattling";"23.02.2016";"84190";"";"";"";"10:10:12";"10:16:38";"00:06:26";"Gl. 008";"Gl. 008";"";"Verspätet (ab 00:06:00)";"NPL";"NNT";
"NST";"Straubing";"23.02.2016";"84190";"10:25:36";"10:30:25";"00:04:49";"10:26:36";"10:31:58";"00:05:22";"Gl. 003";"Gl. 003";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"23.02.2016";"84190";"10:31:42";"10:36:40";"00:04:58";"10:32:12";"10:36:52";"00:04:40";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NOT";"Obertraubling";"23.02.2016";"84190";"10:44:42";"10:49:11";"00:04:29";"10:45:12";"10:49:34";"00:04:22";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"23.02.2016";"84190";"10:52:42";"10:56:23";"00:03:41";"10:56:24";"10:56:45";"00:00:21";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"23.02.2016";"84190";"10:59:42";"10:59:52";"00:00:10";"11:00:12";"11:00:31";"00:00:19";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"24.02.2016";"84190";"";"";"";"10:10:12";"10:13:33";"00:03:21";"Gl. 008";"Gl. 008";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NST";"Straubing";"24.02.2016";"84190";"10:25:36";"10:27:19";"00:01:43";"10:26:36";"10:28:23";"00:01:47";"Gl. 003";"Gl. 003";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"24.02.2016";"84190";"10:31:42";"10:33:00";"00:01:18";"10:32:12";"10:33:09";"00:00:57";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NOT";"Obertraubling";"24.02.2016";"84190";"10:44:42";"10:45:56";"00:01:14";"10:45:12";"10:46:15";"00:01:03";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"24.02.2016";"84190";"10:52:42";"10:52:52";"00:00:10";"10:56:24";"10:56:52";"00:00:28";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"24.02.2016";"84190";"10:59:42";"10:59:57";"00:00:15";"11:00:12";"11:00:32";"00:00:20";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NPL";"Plattling";"25.02.2016";"84190";"";"";"";"10:10:12";"10:10:33";"00:00:21";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"25.02.2016";"84190";"10:25:36";"10:25:36";"00:00:00";"10:26:36";"10:27:20";"00:00:44";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"25.02.2016";"84190";"10:31:42";"10:32:43";"00:01:01";"10:32:12";"10:32:59";"00:00:47";"Gl. 011";"Gl. 011";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NOT";"Obertraubling";"25.02.2016";"84190";"10:44:42";"10:45:20";"00:00:38";"10:45:12";"10:45:41";"00:00:29";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRH";"Regensburg Hbf";"25.02.2016";"84190";"10:52:42";"10:53:10";"00:00:28";"10:56:24";"10:57:57";"00:01:33";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NRPF";"Regensbg-Prüfe";"25.02.2016";"84190";"10:59:42";"11:00:56";"00:01:14";"11:00:12";"11:01:26";"00:01:14";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"NPL";"NNT";
"NPL";"Plattling";"26.02.2016";"84190";"";"";"";"10:10:12";"10:10:34";"00:00:22";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NST";"Straubing";"26.02.2016";"84190";"10:25:36";"10:25:30";"-00:00:06";"10:26:36";"10:26:39";"00:00:03";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
"NRA";"Radldorf (Nbay)";"26.02.2016";"84190";"10:31:42";"10:31:46";"00:00:04";"10:32:12";"10:32:19";"00:00:07";"Gl. 011";"Gl. 011";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NPL";"NNT";
