"id_messpunkt";"int4";"date_part";"date_part"
36377;2;3;13
36377;2;3;13
46357;7;3;13
46357;7;3;13
34143;2;3;13
34143;2;3;13
34143;1;3;13
34143;1;3;13
46357;1;3;13
46357;1;3;13
46357;5;3;13
46357;5;3;13
34143;2;3;13
34143;2;3;13
36377;7;3;13
36377;7;3;13
34143;0;3;13
34143;1;3;13
46357;2;3;13
46357;2;3;13
36377;4;3;13
36377;4;3;13
46357;4;3;14
46357;4;3;14
34143;2;3;14
34143;2;3;14
34143;1;3;14
34143;0;3;14
46357;0;3;14
46357;0;3;14
46357;2;3;14
46357;2;3;14
34143;0;3;14
34143;0;3;14
46357;2;3;14
46357;2;3;14
36377;4;3;14
36377;4;3;14
36377;2;3;14
36377;2;3;14
46357;5;3;14
46357;5;3;14
34143;2;3;14
34143;2;3;14
46357;0;3;14
46357;0;3;14
46357;2;3;14
46357;2;3;14
36377;4;3;14
36377;3;3;14
34143;0;3;14
34143;0;3;14
46357;1;3;14
46357;1;3;14
36377;1;3;14
36377;1;3;14
46357;4;3;15
46357;4;3;15
34143;2;3;15
34143;1;3;15
46357;1;3;15
46357;1;3;15
46357;4;3;15
46357;4;3;15
34143;1;3;15
34143;2;3;15
46357;1;3;15
46357;1;3;15
36377;1;3;15
36377;2;3;15
36377;0;3;15
36377;0;3;15
46357;4;3;15
46357;4;3;15
34143;2;3;15
34143;2;3;15
46357;0;3;15
46357;0;3;15
46357;7;3;15
46357;6;3;15
34143;1;3;15
34143;1;3;15
36377;1;3;15
36377;0;3;15
34143;1;3;15
34143;1;3;15
46357;1;3;15
46357;1;3;15
36377;1;3;15
36377;1;3;15
46357;5;3;16
46357;5;3;16
34143;2;3;16
34143;2;3;16
34143;0;3;16
34143;1;3;16
46357;-1;3;16
46357;0;3;16
46357;2;3;16
46357;1;3;16
34143;2;3;16
34143;1;3;16
34143;1;3;16
34143;1;3;16
46357;2;3;16
46357;2;3;16
36377;2;3;16
36377;1;3;16
36377;3;3;16
36377;2;3;16
46357;6;3;16
46357;6;3;16
34143;2;3;16
34143;2;3;16
34143;1;3;16
34143;1;3;16
46357;4;3;16
46357;4;3;16
46357;4;3;16
46357;4;3;16
34143;2;3;16
34143;2;3;16
36377;2;3;16
36377;3;3;16
34143;1;3;16
34143;2;3;16
46357;3;3;16
46357;3;3;16
36377;2;3;16
36377;2;3;16
46357;6;3;17
46357;6;3;17
34143;2;3;17
34143;2;3;17
34143;1;3;17
34143;1;3;17
46357;0;3;17
46357;0;3;17
46357;5;3;17
46357;5;3;17
34143;2;3;17
34143;2;3;17
34143;1;3;17
34143;2;3;17
46357;1;3;17
46357;1;3;17
36377;2;3;17
36377;2;3;17
36377;2;3;17
36377;2;3;17
46357;10;3;17
46357;10;3;17
34143;2;3;17
34143;2;3;17
34143;0;3;17
34143;0;3;17
46357;2;3;17
46357;2;3;17
46357;3;3;17
46357;3;3;17
34143;2;3;17
34143;2;3;17
36377;2;3;17
36377;2;3;17
34143;2;3;17
34143;2;3;17
46357;0;3;17
46357;0;3;17
36377;1;3;17
36377;1;3;17
46357;8;3;18
46357;8;3;18
34143;3;3;18
34143;3;3;18
34143;1;3;18
34143;1;3;18
46357;-1;3;18
46357;-1;3;18
46357;9;3;18
46357;9;3;18
34143;1;3;18
34143;1;3;18
34143;1;3;18
34143;1;3;18
46357;-1;3;18
46357;-1;3;18
36377;2;3;18
36377;2;3;18
36377;2;3;18
36377;2;3;18
34143;2;3;18
34143;2;3;18
34143;1;3;18
34143;0;3;18
46357;0;3;18
46357;0;3;18
46357;4;3;18
46357;4;3;18
34143;1;3;18
34143;1;3;18
36377;3;3;18
36377;3;3;18
34143;1;3;18
34143;1;3;18
46357;1;3;18
46357;1;3;18
36377;3;3;18
36377;3;3;18
46357;4;3;19
46357;4;3;19
34143;1;3;19
34143;1;3;19
34143;1;3;19
34143;1;3;19
46357;-1;3;19
46357;-1;3;19
46357;4;3;19
46357;4;3;19
34143;1;3;19
34143;1;3;19
34143;0;3;19
34143;1;3;19
46357;0;3;19
46357;0;3;19
36377;3;3;19
36377;3;3;19
36377;4;3;19
36377;4;3;19
46357;3;3;19
46357;3;3;19
34143;2;3;19
34143;2;3;19
34143;0;3;19
34143;0;3;19
46357;0;3;19
46357;0;3;19
46357;2;3;19
46357;2;3;19
36377;2;3;19
36377;2;3;19
34143;1;3;19
34143;1;3;19
46357;1;3;19
46357;1;3;19
36377;1;3;19
36377;1;3;19
46357;2;3;20
46357;2;3;20
34143;2;3;20
34143;2;3;20
46357;6;3;20
46357;6;3;20
34143;1;3;20
34143;1;3;20
46357;1;3;20
46357;1;3;20
36377;5;3;20
36377;4;3;20
36377;5;3;20
36377;4;3;20
46357;2;3;20
46357;2;3;20
34143;2;3;20
34143;2;3;20
46357;0;3;20
46357;0;3;20
34143;1;3;20
34143;1;3;20
36377;2;3;21
36377;2;3;21
46357;3;3;21
46357;3;3;21
34143;2;3;21
34143;2;3;21
46357;2;3;21
46357;2;3;21
34143;1;3;21
34143;0;3;21
36377;1;3;21
36377;1;3;21
46357;3;3;21
46357;3;3;21
46357;0;3;21
34143;2;3;21
34143;2;3;21
46357;0;3;21
46357;0;3;21
34143;1;3;21
34143;1;3;21
36377;4;3;22
36377;4;3;22
46357;4;3;22
46357;4;3;22
34143;2;3;22
34143;2;3;22
34143;1;3;22
34143;1;3;22
36377;3;3;22
36377;3;3;22
46357;1;3;22
46357;1;3;22
46357;2;3;22
46357;2;3;22
34143;1;3;22
34143;1;3;22
46357;2;3;22
46357;1;3;22
34143;1;3;22
34143;1;3;22
36377;6;3;23
36377;6;3;23
46357;3;3;23
46357;3;3;23
34143;2;3;23
34143;2;3;23
34143;1;3;23
34143;1;3;23
36377;2;3;23
36377;3;3;23
46357;-194;3;23
46357;1;3;23
46357;1;3;23
46357;-194;3;23
46357;2;3;23
46357;2;3;23
34143;1;3;23
34143;1;3;23
46357;1;3;23
46357;1;3;23
34143;0;4;0
34143;0;4;0
36377;0;4;0
36377;0;4;0
46357;2;4;0
46357;2;4;0
36377;0;4;0
36377;0;4;0
46357;0;4;0
46357;0;4;0
46357;0;4;4
46357;0;4;4
46357;0;4;5
46357;0;4;5
36377;1;4;5
36377;2;4;5
36377;2;4;5
36377;2;4;5
34143;2;4;5
34143;2;4;5
46357;0;4;5
46357;0;4;5
46357;4;4;5
46357;4;4;5
36377;0;4;5
36377;0;4;5
46357;3;4;5
46357;3;4;5
36377;1;4;5
36377;1;4;5
46357;3;4;6
46357;3;4;6
34143;2;4;6
34143;2;4;6
34143;1;4;6
34143;1;4;6
46357;0;4;6
46357;0;4;6
46357;2;4;6
46357;2;4;6
34143;2;4;6
34143;2;4;6
34143;1;4;6
34143;1;4;6
46357;-1;4;6
46357;-1;4;6
36377;3;4;6
36377;3;4;6
36377;3;4;6
36377;4;4;6
46357;4;4;6
46357;4;4;6
34143;3;4;6
34143;3;4;6
34143;2;4;6
34143;2;4;6
46357;0;4;6
46357;0;4;6
46357;6;4;6
46357;6;4;6
34143;2;4;6
34143;2;4;6
36377;2;4;6
36377;1;4;6
34143;2;4;6
34143;1;4;6
46357;1;4;6
46357;1;4;6
36377;1;4;6
36377;1;4;6
46357;4;4;7
46357;4;4;7
34143;9;4;7
34143;8;4;7
34143;7;4;7
34143;8;4;7
46357;1;4;7
46357;1;4;7
46357;5;4;7
46357;6;4;7
34143;8;4;7
34143;8;4;7
34143;6;4;7
34143;7;4;7
46357;0;4;7
46357;0;4;7
36377;3;4;7
36377;4;4;7
36377;5;4;7
36377;5;4;7
46357;7;4;7
46357;7;4;7
34143;6;4;7
34143;6;4;7
34143;5;4;7
34143;5;4;7
46357;0;4;7
46357;0;4;7
46357;5;4;7
46357;5;4;7
34143;4;4;7
34143;4;4;7
36377;4;4;7
36377;4;4;7
34143;3;4;7
34143;3;4;7
46357;2;4;7
46357;2;4;7
36377;4;4;7
36377;4;4;7
46357;3;4;8
46357;3;4;8
34143;5;4;8
34143;5;4;8
34143;3;4;8
34143;4;4;8
46357;1;4;8
46357;1;4;8
46357;5;4;8
46357;5;4;8
34143;1;4;8
34143;1;4;8
46357;1;4;8
46357;1;4;8
36377;0;4;8
36377;0;4;8
36377;3;4;8
36377;3;4;8
46357;4;4;8
46357;4;4;8
34143;2;4;8
34143;3;4;8
46357;0;4;8
46357;0;4;8
46357;5;4;8
46357;5;4;8
36377;1;4;8
36377;1;4;8
34143;1;4;8
34143;1;4;8
46357;2;4;8
46357;2;4;8
36377;1;4;8
36377;1;4;8
46357;8;4;9
46357;7;4;9
34143;2;4;9
34143;2;4;9
46357;2;4;9
46357;2;4;9
46357;4;4;9
46357;4;4;9
34143;2;4;9
34143;2;4;9
46357;1;4;9
46357;1;4;9
36377;2;4;9
36377;1;4;9
36377;2;4;9
36377;2;4;9
46357;4;4;9
46357;4;4;9
34143;3;4;9
34143;3;4;9
46357;2;4;9
46357;2;4;9
46357;5;4;9
46357;6;4;9
36377;1;4;9
36377;1;4;9
34143;1;4;9
34143;2;4;9
46357;1;4;9
46357;1;4;9
36377;1;4;9
36377;1;4;9
46357;8;4;10
46357;7;4;10
34143;2;4;10
34143;2;4;10
46357;2;4;10
46357;2;4;10
46357;3;4;10
46357;3;4;10
34143;1;4;10
34143;1;4;10
46357;0;4;10
46357;0;4;10
36377;1;4;10
36377;1;4;10
36377;1;4;10
36377;1;4;10
46357;3;4;10
46357;3;4;10
34143;3;4;10
34143;3;4;10
46357;4;4;10
46357;4;4;10
46357;5;4;10
46357;5;4;10
36377;1;4;10
36377;2;4;10
34143;1;4;10
34143;2;4;10
46357;2;4;10
46357;2;4;10
36377;1;4;10
36377;1;4;10
46357;4;4;11
46357;4;4;11
34143;3;4;11
34143;3;4;11
46357;2;4;11
46357;2;4;11
46357;6;4;11
46357;6;4;11
34143;1;4;11
34143;1;4;11
46357;0;4;11
46357;-1;4;11
36377;3;4;11
36377;3;4;11
36377;5;4;11
36377;5;4;11
46357;2;4;11
46357;2;4;11
34143;2;4;11
34143;2;4;11
46357;-1;4;11
46357;-1;4;11
46357;5;4;11
46357;5;4;11
34143;1;4;11
34143;1;4;11
36377;2;4;11
36377;2;4;11
34143;1;4;11
34143;1;4;11
36377;2;4;11
36377;2;4;11
46357;5;4;12
46357;5;4;12
34143;3;4;12
34143;3;4;12
34143;2;4;12
34143;1;4;12
46357;0;4;12
46357;0;4;12
46357;6;4;12
46357;6;4;12
34143;1;4;12
34143;1;4;12
34143;1;4;12
34143;1;4;12
46357;2;4;12
46357;2;4;12
36377;2;4;12
36377;2;4;12
36377;3;4;12
36377;3;4;12
46357;2;4;12
46357;2;4;12
34143;2;4;12
34143;2;4;12
34143;1;4;12
34143;1;4;12
46357;0;4;12
46357;0;4;12
46357;3;4;12
46357;3;4;12
34143;2;4;12
34143;2;4;12
36377;1;4;12
36377;1;4;12
34143;1;4;12
34143;2;4;12
36377;0;4;12
36377;0;4;12
46357;5;4;13
46357;5;4;13
34143;2;4;13
34143;2;4;13
34143;0;4;13
34143;1;4;13
46357;0;4;13
46357;0;4;13
46357;5;4;13
46357;5;4;13
34143;2;4;13
34143;1;4;13
34143;1;4;13
34143;1;4;13
36377;0;4;13
36377;0;4;13
36377;0;4;13
36377;0;4;13
46357;3;4;13
46357;3;4;13
34143;2;4;13
34143;2;4;13
34143;1;4;13
34143;1;4;13
46357;-1;4;13
46357;0;4;13
46357;3;4;13
46357;3;4;13
34143;3;4;13
34143;3;4;13
36377;0;4;13
36377;0;4;13
34143;1;4;13
34143;1;4;13
46357;1;4;13
46357;1;4;13
36377;0;4;13
36377;0;4;13
46357;7;4;14
46357;7;4;14
34143;2;4;14
34143;2;4;14
34143;1;4;14
34143;1;4;14
46357;1;4;14
46357;1;4;14
46357;4;4;14
46357;4;4;14
34143;1;4;14
34143;1;4;14
46357;-6;4;14
46357;-6;4;14
36377;0;4;14
36377;0;4;14
36377;0;4;14
36377;0;4;14
46357;5;4;14
46357;5;4;14
34143;2;4;14
34143;2;4;14
46357;-1;4;14
46357;-1;4;14
46357;4;4;14
46357;4;4;14
36377;0;4;14
36377;0;4;14
34143;2;4;14
34143;2;4;14
46357;2;4;14
46357;2;4;14
36377;0;4;14
36377;0;4;14
46357;4;4;15
46357;5;4;15
34143;3;4;15
34143;3;4;15
46357;0;4;15
46357;0;4;15
46357;1;4;15
46357;1;4;15
34143;1;4;15
34143;1;4;15
46357;1;4;15
46357;1;4;15
36377;0;4;15
36377;0;4;15
36377;2;4;15
36377;1;4;15
46357;6;4;15
46357;6;4;15
34143;0;4;15
34143;0;4;15
46357;1;4;15
46357;1;4;15
46357;4;4;15
46357;4;4;15
34143;2;4;15
34143;2;4;15
36377;2;4;15
36377;2;4;15
34143;1;4;15
34143;1;4;15
46357;1;4;15
46357;1;4;15
36377;1;4;15
36377;1;4;15
46357;7;4;16
46357;7;4;16
34143;2;4;16
34143;2;4;16
34143;1;4;16
34143;1;4;16
46357;2;4;16
46357;2;4;16
46357;2;4;16
46357;2;4;16
34143;1;4;16
34143;1;4;16
34143;1;4;16
34143;1;4;16
46357;3;4;16
46357;3;4;16
36377;2;4;16
36377;2;4;16
36377;2;4;16
36377;2;4;16
46357;7;4;16
46357;7;4;16
34143;3;4;16
34143;3;4;16
34143;1;4;16
34143;2;4;16
46357;0;4;16
46357;0;4;16
46357;5;4;16
46357;5;4;16
34143;1;4;16
34143;2;4;16
36377;2;4;16
36377;1;4;16
34143;1;4;16
34143;1;4;16
46357;1;4;16
46357;1;4;16
36377;1;4;16
36377;1;4;16
46357;7;4;17
46357;7;4;17
34143;1;4;17
34143;2;4;17
34143;1;4;17
34143;1;4;17
46357;1;4;17
46357;1;4;17
46357;7;4;17
46357;7;4;17
34143;2;4;17
34143;2;4;17
34143;0;4;17
34143;1;4;17
46357;2;4;17
46357;2;4;17
36377;3;4;17
36377;3;4;17
36377;4;4;17
36377;4;4;17
46357;9;4;17
46357;11;4;17
34143;2;4;17
34143;2;4;17
34143;1;4;17
34143;1;4;17
46357;1;4;17
46357;1;4;17
46357;5;4;17
46357;5;4;17
34143;2;4;17
34143;2;4;17
36377;2;4;17
36377;2;4;17
34143;1;4;17
34143;1;4;17
46357;1;4;17
46357;1;4;17
36377;1;4;17
36377;1;4;17
46357;10;4;18
46357;10;4;18
34143;2;4;18
34143;2;4;18
34143;1;4;18
34143;1;4;18
46357;0;4;18
46357;0;4;18
46357;5;4;18
46357;5;4;18
34143;3;4;18
34143;3;4;18
34143;2;4;18
34143;1;4;18
46357;2;4;18
46357;2;4;18
36377;2;4;18
36377;2;4;18
36377;3;4;18
36377;2;4;18
46357;4;4;18
46357;4;4;18
34143;2;4;18
34143;2;4;18
34143;2;4;18
34143;2;4;18
46357;2;4;18
46357;2;4;18
46357;3;4;18
46357;3;4;18
34143;1;4;18
34143;1;4;18
36377;1;4;18
36377;2;4;18
34143;3;4;18
34143;4;4;18
46357;0;4;18
46357;0;4;18
36377;2;4;18
36377;2;4;18
46357;3;4;19
46357;3;4;19
34143;4;4;19
34143;4;4;19
34143;2;4;19
34143;2;4;19
46357;1;4;19
46357;1;4;19
46357;3;4;19
46357;3;4;19
34143;1;4;19
34143;1;4;19
34143;1;4;19
34143;1;4;19
46357;1;4;19
46357;1;4;19
36377;1;4;19
36377;1;4;19
36377;1;4;19
36377;1;4;19
46357;5;4;19
46357;5;4;19
34143;2;4;19
34143;2;4;19
34143;1;4;19
34143;1;4;19
46357;2;4;19
46357;2;4;19
46357;2;4;19
46357;2;4;19
36377;1;4;19
36377;1;4;19
34143;1;4;19
34143;1;4;19
46357;1;4;19
46357;1;4;19
36377;1;4;19
36377;1;4;19
46357;4;4;20
46357;4;4;20
34143;2;4;20
34143;2;4;20
46357;2;4;20
46357;2;4;20
34143;1;4;20
34143;1;4;20
46357;2;4;20
46357;2;4;20
36377;1;4;20
36377;2;4;20
36377;2;4;20
36377;2;4;20
46357;3;4;20
46357;3;4;20
34143;1;4;20
34143;1;4;20
46357;1;4;20
46357;1;4;20
34143;1;4;20
34143;0;4;20
36377;1;4;21
36377;1;4;21
46357;3;4;21
46357;2;4;21
34143;1;4;21
34143;1;4;21
46357;2;4;21
46357;2;4;21
34143;1;4;21
34143;1;4;21
36377;2;4;21
36377;1;4;21
46357;2;4;21
46357;2;4;21
46357;4;4;21
46357;4;4;21
34143;2;4;21
34143;2;4;21
46357;0;4;21
46357;0;4;21
34143;2;4;21
34143;1;4;21
36377;2;4;22
36377;2;4;22
46357;3;4;22
46357;3;4;22
34143;1;4;22
34143;1;4;22
34143;1;4;22
34143;2;4;22
36377;2;4;22
36377;2;4;22
46357;0;4;22
46357;0;4;22
46357;2;4;22
46357;2;4;22
34143;2;4;22
34143;2;4;22
46357;1;4;22
46357;1;4;22
34143;1;4;22
34143;1;4;22
36377;1;4;23
36377;1;4;23
46357;2;4;23
46357;2;4;23
34143;1;4;23
34143;1;4;23
34143;1;4;23
34143;1;4;23
36377;2;4;23
36377;2;4;23
46357;0;4;23
46357;0;4;23
46357;2;4;23
46357;2;4;23
34143;1;4;23
34143;1;4;23
46357;0;4;23
46357;0;4;23
34143;1;5;0
34143;1;5;0
36377;3;5;0
36377;2;5;0
46357;2;5;0
46357;1;5;0
36377;3;5;0
36377;2;5;0
34143;2;5;0
34143;2;5;0
46357;3;5;0
46357;3;5;0
34143;0;5;1
34143;0;5;1
46357;1;5;4
46357;1;5;4
46357;1;5;5
46357;1;5;5
36377;1;5;5
36377;1;5;5
36377;1;5;5
36377;1;5;5
34143;3;5;5
34143;3;5;5
46357;0;5;5
46357;0;5;5
46357;3;5;5
46357;3;5;5
36377;0;5;5
36377;0;5;5
46357;0;5;5
46357;0;5;5
36377;2;5;5
36377;1;5;5
46357;1;5;6
46357;1;5;6
34143;2;5;6
34143;2;5;6
34143;1;5;6
34143;1;5;6
46357;0;5;6
46357;0;5;6
46357;3;5;6
46357;4;5;6
34143;2;5;6
34143;2;5;6
34143;1;5;6
34143;1;5;6
46357;1;5;6
46357;1;5;6
36377;2;5;6
36377;1;5;6
36377;2;5;6
36377;2;5;6
46357;2;5;6
46357;2;5;6
34143;3;5;6
34143;3;5;6
34143;2;5;6
34143;1;5;6
46357;0;5;6
46357;0;5;6
46357;6;5;6
46357;6;5;6
34143;2;5;6
34143;2;5;6
36377;2;5;6
36377;2;5;6
34143;1;5;6
34143;1;5;6
46357;-2;5;6
46357;-2;5;6
36377;3;5;6
36377;3;5;6
46357;3;5;7
46357;3;5;7
34143;2;5;7
34143;2;5;7
34143;1;5;7
34143;1;5;7
46357;1;5;7
46357;1;5;7
46357;3;5;7
46357;3;5;7
34143;2;5;7
34143;2;5;7
34143;1;5;7
34143;1;5;7
46357;3;5;7
46357;3;5;7
36377;3;5;7
36377;3;5;7
36377;3;5;7
36377;3;5;7
46357;4;5;7
46357;3;5;7
34143;2;5;7
34143;2;5;7
34143;1;5;7
34143;1;5;7
46357;0;5;7
46357;7;5;7
46357;6;5;7
34143;2;5;7
34143;2;5;7
36377;1;5;7
36377;1;5;7
34143;1;5;7
34143;1;5;7
46357;3;5;7
46357;3;5;7
36377;1;5;7
36377;1;5;7
46357;5;5;8
46357;5;5;8
34143;3;5;8
34143;3;5;8
34143;1;5;8
34143;2;5;8
46357;0;5;8
46357;0;5;8
46357;6;5;8
46357;6;5;8
34143;2;5;8
34143;1;5;8
46357;1;5;8
46357;1;5;8
36377;0;5;8
36377;0;5;8
36377;1;5;8
36377;1;5;8
46357;3;5;8
46357;3;5;8
34143;2;5;8
34143;2;5;8
46357;0;5;8
46357;0;5;8
46357;3;5;8
46357;3;5;8
36377;1;5;8
36377;1;5;8
34143;1;5;8
34143;1;5;8
46357;1;5;8
46357;1;5;8
36377;1;5;8
36377;1;5;8
46357;4;5;9
46357;4;5;9
34143;2;5;9
34143;2;5;9
46357;1;5;9
46357;1;5;9
34143;1;5;9
34143;1;5;9
46357;0;5;9
46357;0;5;9
36377;2;5;9
36377;2;5;9
36377;2;5;9
36377;2;5;9
46357;2;5;9
46357;2;5;9
34143;3;5;9
34143;3;5;9
46357;0;5;9
46357;0;5;9
46357;1;5;9
46357;1;5;9
36377;1;5;9
36377;1;5;9
34143;1;5;9
34143;1;5;9
46357;5;5;9
46357;5;5;9
36377;2;5;9
36377;2;5;9
46357;3;5;10
46357;3;5;10
34143;3;5;10
34143;3;5;10
46357;1;5;10
46357;1;5;10
34143;1;5;10
34143;1;5;10
46357;1;5;10
46357;1;5;10
36377;0;5;10
36377;0;5;10
36377;0;5;10
36377;0;5;10
46357;3;5;10
46357;3;5;10
34143;2;5;10
34143;2;5;10
46357;0;5;10
46357;0;5;10
46357;3;5;10
46357;3;5;10
36377;1;5;10
36377;1;5;10
34143;2;5;10
34143;1;5;10
46357;0;5;10
46357;0;5;10
36377;0;5;10
36377;0;5;10
46357;5;5;11
46357;5;5;11
34143;3;5;11
34143;3;5;11
46357;2;5;11
46357;2;5;11
46357;4;5;11
46357;4;5;11
34143;1;5;11
34143;1;5;11
46357;2;5;11
46357;2;5;11
36377;1;5;11
36377;0;5;11
36377;1;5;11
36377;1;5;11
46357;7;5;11
46357;7;5;11
34143;2;5;11
34143;2;5;11
46357;0;5;11
46357;0;5;11
46357;5;5;11
46357;5;5;11
34143;2;5;11
34143;2;5;11
36377;1;5;11
36377;1;5;11
34143;2;5;11
34143;1;5;11
46357;2;5;11
46357;2;5;11
36377;1;5;11
36377;1;5;11
46357;4;5;12
46357;4;5;12
34143;2;5;12
34143;2;5;12
34143;1;5;12
34143;1;5;12
46357;1;5;12
46357;1;5;12
34143;2;5;12
34143;2;5;12
34143;1;5;12
34143;1;5;12
46357;0;5;12
46357;0;5;12
36377;1;5;12
36377;1;5;12
36377;1;5;12
36377;1;5;12
46357;2;5;12
46357;2;5;12
34143;2;5;12
34143;2;5;12
34143;1;5;12
34143;1;5;12
46357;0;5;12
46357;0;5;12
46357;2;5;12
46357;2;5;12
34143;3;5;12
34143;3;5;12
36377;1;5;12
36377;1;5;12
34143;1;5;12
34143;1;5;12
46357;0;5;12
46357;0;5;12
36377;2;5;12
36377;1;5;12
46357;3;5;13
46357;3;5;13
34143;2;5;13
34143;2;5;13
34143;1;5;13
34143;1;5;13
46357;1;5;13
46357;1;5;13
46357;4;5;13
46357;4;5;13
34143;2;5;13
34143;2;5;13
34143;1;5;13
34143;1;5;13
46357;1;5;13
46357;1;5;13
36377;0;5;13
36377;1;5;13
36377;1;5;13
36377;1;5;13
46357;5;5;13
46357;5;5;13
34143;2;5;13
34143;2;5;13
34143;1;5;13
34143;1;5;13
46357;1;5;13
46357;1;5;13
46357;4;5;13
46357;4;5;13
34143;2;5;13
34143;2;5;13
36377;1;5;13
36377;1;5;13
34143;1;5;13
34143;1;5;13
46357;2;5;13
46357;2;5;13
36377;3;5;13
36377;3;5;13
34143;2;5;14
34143;2;5;14
34143;1;5;14
34143;1;5;14
46357;1;5;14
46357;1;5;14
46357;3;5;14
46357;3;5;14
34143;1;5;14
34143;1;5;14
46357;1;5;14
46357;1;5;14
36377;1;5;14
36377;1;5;14
36377;2;5;14
36377;2;5;14
46357;4;5;14
46357;4;5;14
34143;3;5;14
34143;3;5;14
46357;0;5;14
46357;0;5;14
46357;3;5;14
46357;3;5;14
36377;1;5;14
36377;1;5;14
34143;1;5;14
34143;1;5;14
46357;2;5;14
46357;2;5;14
36377;1;5;14
36377;1;5;14
46357;3;5;15
46357;3;5;15
34143;2;5;15
34143;2;5;15
46357;-1;5;15
46357;-2;5;15
46357;4;5;15
46357;4;5;15
34143;1;5;15
34143;2;5;15
46357;3;5;15
46357;3;5;15
36377;1;5;15
36377;1;5;15
36377;1;5;15
36377;1;5;15
46357;5;5;15
46357;5;5;15
34143;2;5;15
34143;2;5;15
46357;1;5;15
46357;1;5;15
46357;4;5;15
46357;4;5;15
34143;2;5;15
34143;2;5;15
36377;0;5;15
36377;1;5;15
34143;1;5;15
34143;0;5;15
46357;3;5;15
46357;3;5;15
36377;1;5;15
36377;1;5;15
46357;5;5;16
46357;5;5;16
34143;2;5;16
34143;2;5;16
34143;1;5;16
34143;1;5;16
46357;0;5;16
46357;0;5;16
46357;8;5;16
46357;8;5;16
34143;1;5;16
34143;1;5;16
34143;0;5;16
34143;1;5;16
46357;0;5;16
46357;0;5;16
36377;2;5;16
36377;2;5;16
36377;2;5;16
36377;2;5;16
46357;6;5;16
46357;6;5;16
34143;2;5;16
34143;2;5;16
34143;0;5;16
34143;1;5;16
46357;0;5;16
46357;0;5;16
46357;6;5;16
46357;6;5;16
34143;2;5;16
34143;2;5;16
36377;2;5;16
36377;2;5;16
34143;1;5;16
34143;1;5;16
46357;2;5;16
46357;2;5;16
36377;2;5;16
36377;2;5;16
46357;7;5;17
46357;7;5;17
34143;2;5;17
34143;2;5;17
34143;1;5;17
34143;1;5;17
46357;1;5;17
46357;1;5;17
46357;4;5;17
46357;4;5;17
34143;2;5;17
34143;2;5;17
34143;1;5;17
34143;1;5;17
46357;0;5;17
46357;0;5;17
36377;2;5;17
36377;2;5;17
36377;2;5;17
36377;2;5;17
46357;7;5;17
46357;7;5;17
34143;3;5;17
34143;3;5;17
34143;1;5;17
34143;2;5;17
46357;-1;5;17
46357;-1;5;17
46357;6;5;17
46357;6;5;17
34143;2;5;17
34143;2;5;17
36377;2;5;17
36377;2;5;17
34143;2;5;17
34143;1;5;17
46357;-1;5;17
46357;-1;5;17
36377;2;5;17
36377;2;5;17
46357;5;5;18
46357;5;5;18
34143;2;5;18
34143;2;5;18
34143;1;5;18
34143;1;5;18
46357;0;5;18
46357;0;5;18
46357;4;5;18
46357;4;5;18
34143;2;5;18
34143;2;5;18
34143;1;5;18
34143;0;5;18
46357;1;5;18
46357;1;5;18
36377;1;5;18
36377;1;5;18
36377;1;5;18
36377;1;5;18
46357;3;5;18
46357;3;5;18
34143;2;5;18
34143;2;5;18
34143;1;5;18
34143;1;5;18
46357;1;5;18
46357;1;5;18
46357;2;5;18
46357;2;5;18
34143;1;5;18
34143;1;5;18
36377;2;5;18
36377;3;5;18
34143;1;5;18
34143;2;5;18
46357;3;5;18
46357;3;5;18
36377;3;5;18
36377;3;5;18
46357;3;5;19
46357;3;5;19
34143;2;5;19
34143;2;5;19
34143;1;5;19
34143;1;5;19
46357;0;5;19
46357;0;5;19
46357;5;5;19
46357;5;5;19
34143;2;5;19
34143;2;5;19
34143;1;5;19
34143;1;5;19
46357;0;5;19
46357;0;5;19
36377;2;5;19
36377;2;5;19
36377;1;5;19
36377;2;5;19
46357;2;5;19
46357;2;5;19
34143;1;5;19
34143;1;5;19
34143;2;5;19
34143;1;5;19
46357;0;5;19
46357;0;5;19
46357;2;5;19
46357;2;5;19
36377;3;5;19
36377;3;5;19
34143;6;5;19
34143;6;5;19
46357;1;5;19
46357;1;5;19
36377;3;5;19
36377;3;5;19
46357;5;5;20
46357;5;5;20
34143;5;5;20
34143;5;5;20
46357;6;5;20
46357;6;5;20
34143;2;5;20
34143;2;5;20
46357;1;5;20
46357;1;5;20
36377;3;5;20
36377;3;5;20
36377;3;5;20
36377;3;5;20
46357;4;5;20
46357;4;5;20
34143;2;5;20
34143;2;5;20
46357;1;5;20
46357;1;5;20
34143;1;5;20
34143;1;5;20
36377;2;5;21
36377;2;5;21
46357;3;5;21
46357;3;5;21
34143;2;5;21
34143;2;5;21
46357;6;5;21
46357;6;5;21
34143;1;5;21
34143;1;5;21
36377;1;5;21
36377;1;5;21
46357;0;5;21
46357;0;5;21
46357;3;5;21
46357;3;5;21
34143;2;5;21
34143;2;5;21
46357;1;5;21
46357;1;5;21
34143;1;5;21
34143;0;5;21
36377;2;5;22
36377;2;5;22
46357;2;5;22
46357;2;5;22
34143;2;5;22
34143;1;5;22
34143;1;5;22
34143;1;5;22
36377;2;5;22
